WK_DT,PIPE_NO,DV_R,DA_R,AV_R,AA_R,PM_R,FIN_JGMT
20220401203406700,PP22032200023,250,7000,255,3800,5000,0
20220401203407000,PP22032200023,255,6900,260,3850,5100,0
20220401203407000,PP22032200023,260,6800,255,3900,5200,0
20220401203407100,PP22032200023,255,6900,260,4000,5100,0
20220401203407100,PP22032200023,250,7000,255,4100,5000,0
20220401203407300,PP22032200023,255,7100,250,4200,4900,0
20220401203407300,PP22032200023,260,7200,255,4300,4800,0
20220401203407600,PP22032200023,255,7100,260,4400,4700,0
20220401203407600,PP22032200023,250,7000,255,4500,4800,0
20220401203407800,PP22032200023,255,7000,250,4200,4900,0
20220401203407800,PP22032200023,260,7100,250,4100,5000,0
20220401203408100,PP22032200023,255,7200,255,4000,5100,0
20220401203408100,PP22032200023,250,7100,260,4000,5200,0
20220401203408200,PP22032200023,255,7000,255,4200,5000,0
20220401203408200,PP22032200023,260,6900,250,4100,4900,0
20220401203408400,PP22032200023,255,6800,255,4300,4800,0
20220401203408400,PP22032200023,260,6900,260,4400,4700,0
20220401203408700,PP22032200023,255,7000,255,4200,4800,0
20220401203408700,PP22032200023,250,7100,250,4000,4900,0
20220401203408900,PP22032200023,255,7200,255,3900,5000,0
20220401203408900,PP22032200023,260,7100,260,3800,5100,0
20220401203409000,PP22032200023,255,7000,255,3850,5200,0
20220401203409000,PP22032200023,250,6900,250,3900,5100,0
20220401203409300,PP22032200023,250,6800,255,4000,5000,0
20220401203409300,PP22032200023,255,6900,260,4100,5100,0
20220401203409500,PP22032200023,260,7000,255,4200,5200,0
20220401203409500,PP22032200023,255,7100,260,4300,5100,0
20220401203409700,PP22032200023,250,7200,255,4400,5000,0
20220401203409700,PP22032200023,255,7100,250,4500,4900,0
20220401203410000,PP22032200023,260,7000,255,4200,4800,0
20220401203410000,PP22032200023,255,7300,260,4100,4700,0
20220401203410200,PP22032200023,250,7000,255,4000,4800,0
20220401203410200,PP22032200023,255,7100,250,4000,4900,0
20220401203410300,PP22032200023,260,7200,250,4200,5000,0
20220401203410300,PP22032200023,255,7100,255,4100,5100,0
20220401203410600,PP22032200023,250,7000,260,4300,5200,0
20220401203410600,PP22032200023,255,6900,255,4400,5000,0
20220401203410800,PP22032200023,260,6800,250,4200,4900,0
20220401203410800,PP22032200023,255,6900,255,4000,4800,0
20220401203411100,PP22032200023,260,7000,260,3900,4700,0
20220401203411100,PP22032200023,255,7100,255,3800,4800,0
20220401203411200,PP22032200023,250,7200,250,3850,4900,0
20220401203411200,PP22032200023,255,7100,255,3900,5000,0
20220401203411400,PP22032200023,260,7000,260,4000,5100,0
20220401203411400,PP22032200023,255,6900,255,4100,5200,0
20220401203411700,PP22032200023,250,6800,250,4200,5100,0
20220401203411700,PP22032200023,250,6900,255,4300,5000,0
20220401203411900,PP22032200023,255,7000,260,4400,5100,0
20220401203411900,PP22032200023,260,7100,255,4500,5200,0
20220401203412100,PP22032200023,255,7200,260,4200,5100,0
20220401203412100,PP22032200023,250,7100,255,4100,5000,0
20220401203412300,PP22032200023,255,7000,250,4000,4900,0
20220401203412300,PP22032200023,260,7000,255,4000,4800,0
20220401203412500,PP22032200023,255,7100,260,4200,4700,0
20220401203412500,PP22032200023,250,7200,255,4100,4800,0
20220401203412700,PP22032200023,255,7100,250,4300,4900,0
20220401203412700,PP22032200023,260,7000,250,4400,5000,0
20220401203413000,PP22032200023,255,6900,255,4200,5100,0
20220401203413000,PP22032200023,250,6800,260,4000,5200,0
20220401203413200,PP22032200023,255,6900,255,3900,5000,0
20220401203413200,PP22032200023,260,7000,250,3800,4900,0
20220401203413300,PP22032200023,255,7100,255,3850,4800,0
20220401203413300,PP22032200023,260,7200,260,3900,4700,0
20220401203413600,PP22032200023,255,7100,255,4000,4800,0
20220401203413600,PP22032200023,250,7000,250,4100,4900,0
20220401203413800,PP22032200023,255,6900,255,4200,5000,0
20220401203413800,PP22032200023,260,6800,260,4300,5100,0
20220401203414100,PP22032200023,255,6900,255,4400,5200,0
20220401203414100,PP22032200023,250,7000,250,4500,5100,0
20220401203414300,PP22032200023,250,7100,255,4200,5000,0
20220401203414300,PP22032200023,255,7200,260,4100,5100,0
20220401203414400,PP22032200023,260,7100,255,4000,5200,0
20220401203414400,PP22032200023,255,7000,260,4000,5100,0
20220401203414700,PP22032200023,250,7300,255,4200,5000,0
20220401203414700,PP22032200023,255,7200,250,4100,4900,0
20220401203414900,PP22032200023,260,7000,255,4300,4800,0
20220401203414900,PP22032200023,255,7100,260,4400,4700,0
20220401203415100,PP22032200023,250,7200,255,4200,4800,0
20220401203415100,PP22032200023,255,7100,250,4000,4900,0
20220401203415400,PP22032200023,260,7000,250,3900,5000,0
20220401203415400,PP22032200023,255,6900,255,3800,5100,0
20220401203415500,PP22032200023,250,6800,260,3850,5200,0
20220401203415500,PP22032200023,255,6900,255,3900,5000,0
20220401203415700,PP22032200023,260,7000,250,4000,4900,0
20220401203415700,PP22032200023,255,7100,255,4100,4800,0
20220401203416000,PP22032200023,260,7200,260,4200,4700,0
20220401203416000,PP22032200023,255,7100,255,4300,4800,0
20220401203416200,PP22032200023,250,7000,250,4400,4900,0
20220401203416200,PP22032200023,255,6900,255,4500,5000,0
20220401203416300,PP22032200023,260,6800,260,4200,5100,0
20220401203416300,PP22032200023,255,6900,255,4100,5200,0
20220401203416600,PP22032200023,250,7000,250,4000,5100,0
20220401203416600,PP22032200023,250,7100,255,4000,5000,0
20220401203416800,PP22032200023,255,7200,260,4200,5100,0
20220401203416800,PP22032200023,260,7100,255,4100,5200,0
20220401203417100,PP22032200023,255,7000,260,4300,5100,0
20220401203417100,PP22032200023,250,7000,255,4400,5000,0
20220401203417300,PP22032200023,255,7100,250,4200,4900,0
20220401203417300,PP22032200023,260,7200,255,4000,4800,0
20220401203417500,PP22032200023,255,7100,260,3900,4700,0
20220401203417500,PP22032200023,250,7000,255,3800,4800,0
20220401203417700,PP22032200023,255,6900,250,3850,4900,0
20220401203417700,PP22032200023,260,6800,250,3900,5000,0
20220401203417900,PP22032200023,255,6900,255,4000,5100,0
20220401203417900,PP22032200023,250,7000,260,4100,5200,0
20220401203418200,PP22032200023,255,7100,255,4200,5000,0
20220401203418200,PP22032200023,260,7200,250,4300,4900,0
20220401203418400,PP22032200023,255,7100,255,4400,4800,0
20220401203418400,PP22032200023,260,7000,260,4500,4700,0
20220401203418500,PP22032200023,255,6900,255,4200,4800,0
20220401203418500,PP22032200023,250,6800,250,4100,4900,0
20220401203418800,PP22032200023,255,6900,255,4000,5000,0
20220401203418800,PP22032200023,260,7000,260,4000,5100,0
20220401203419000,PP22032200023,255,7100,255,4200,5200,0
20220401203419000,PP22032200023,250,7200,250,4100,5100,0
20220401203419200,PP22032200023,250,7100,255,4300,5000,0
20220401203419200,PP22032200023,255,7000,260,4400,5100,0
20220401203419500,PP22032200023,260,7000,255,4200,5200,0
20220401203419500,PP22032200023,255,7100,260,4000,5100,0
20220401203419700,PP22032200023,250,7200,255,3900,5000,0
20220401203419700,PP22032200023,255,7100,250,3800,4900,0
20220401203419800,PP22032200023,260,7000,255,3850,4800,0
20220401203419800,PP22032200023,255,6900,260,3900,4700,0
20220401203420100,PP22032200023,250,6800,255,4000,4800,0
20220401203420100,PP22032200023,255,6900,250,4100,4900,0
20220401203420300,PP22032200023,260,7000,250,4200,5000,0
20220401203420300,PP22032200023,255,7100,255,4300,5100,0
20220401203420500,PP22032200023,250,7200,260,4400,5200,0
20220401203420500,PP22032200023,255,7100,255,4500,5000,0
20220401203420700,PP22032200023,260,7000,250,4200,4900,0
20220401203420700,PP22032200023,255,6900,255,4100,4800,0
20220401203420900,PP22032200023,260,6800,260,4000,4700,0
20220401203420900,PP22032200023,255,6900,255,4000,4800,0
20220401203421100,PP22032200023,250,7000,250,4200,4900,0
20220401203421100,PP22032200023,255,7100,255,4100,5000,0
20220401203421400,PP22032200023,260,7200,260,4300,5100,0
20220401203421400,PP22032200023,255,7100,255,4400,5200,0
20220401203421600,PP22032200023,250,7000,250,4200,5100,0
20220401203421600,PP22032200023,250,7000,255,4000,5000,0
20220401203421800,PP22032200023,255,7100,260,3900,5100,0
20220401203421800,PP22032200023,260,7200,255,3800,5200,0
20220401203422000,PP22032200023,255,7100,260,3850,5100,0
20220401203422000,PP22032200023,250,7000,255,3900,5000,0
20220401203422200,PP22032200023,255,6900,250,4000,4900,0
20220401203422200,PP22032200023,260,6800,255,4100,4800,0
20220401203422500,PP22032200023,255,6900,260,4200,4700,0
20220401203422500,PP22032200023,250,7000,255,4300,4800,0
20220401203422700,PP22032200023,255,7100,250,4400,4900,0
20220401203422700,PP22032200023,260,7200,250,4500,5000,0
20220401203422800,PP22032200023,255,7100,255,4200,5100,0
20220401203422800,PP22032200023,250,7000,260,4100,5200,0
20220401203423100,PP22032200023,255,6900,255,4000,5000,0
20220401203423100,PP22032200023,260,6800,250,4000,4900,0
20220401203423300,PP22032200023,255,6900,255,4200,4800,0
20220401203423300,PP22032200023,260,7000,260,4100,4700,0
20220401203423600,PP22032200023,255,7100,255,4300,4800,0
20220401203423600,PP22032200023,250,7200,250,4400,4900,0
20220401203423800,PP22032200023,255,7100,255,4200,5000,0
20220401203423800,PP22032200023,260,7000,260,4000,5100,0
20220401203423900,PP22032200023,255,7000,255,3900,5200,0
20220401203423900,PP22032200023,250,7100,250,3800,5100,0
20220401203424100,PP22032200023,250,7200,255,3850,5000,0
20220401203424100,PP22032200023,255,7100,260,3900,5100,0
20220401203424400,PP22032200023,260,7000,255,4000,5200,0
20220401203424400,PP22032200023,255,6900,260,4100,5100,0
20220401203424600,PP22032200023,250,6800,255,4200,5000,0
20220401203424600,PP22032200023,255,6900,250,4300,4900,0
20220401203424900,PP22032200023,260,7000,255,4400,4800,0
20220401203424900,PP22032200023,255,7100,260,4500,4700,0
20220401203425000,PP22032200023,250,7200,255,4200,4800,0
20220401203425000,PP22032200023,255,7100,250,4100,4900,0
20220401203425200,PP22032200023,260,7000,250,4000,5000,0
20220401203425200,PP22032200023,255,6900,255,4000,5100,0
20220401203425500,PP22032200023,250,6800,260,4200,5200,0
20220401203425500,PP22032200023,255,6900,255,4100,5000,0
20220401203425700,PP22032200023,260,7000,250,4300,4900,0
20220401203425700,PP22032200023,255,7100,255,4400,4800,0
20220401203425900,PP22032200023,260,7200,260,4200,4700,0
20220401203425900,PP22032200023,255,7100,255,4000,4800,0
20220401203426100,PP22032200023,250,7000,250,3900,4900,0
20220401203426100,PP22032200023,255,7300,255,3800,5000,0
20220401203426300,PP22032200023,260,7000,260,3850,5100,0
20220401203426300,PP22032200023,255,7100,255,3900,5200,0
20220401203426600,PP22032200023,250,7200,250,4000,5100,0
20220401203426600,PP22032200023,250,7100,255,4100,5000,0
20220401203426800,PP22032200023,255,7000,260,4200,5100,0
20220401203426800,PP22032200023,260,6900,255,4300,5200,0
20220401203427000,PP22032200023,255,6800,260,4400,5100,0
20220401203427000,PP22032200023,250,6900,255,4500,5000,0
20220401203427100,PP22032200023,255,7000,250,4200,4900,0
20220401203427100,PP22032200023,260,7100,255,4100,4800,0
20220401203427400,PP22032200023,255,7200,260,4000,4700,0
20220401203427400,PP22032200023,250,7100,255,4000,4800,0
20220401203427600,PP22032200023,255,7000,250,4200,4900,0
20220401203427600,PP22032200023,260,6900,250,4100,5000,0
20220401203427900,PP22032200023,255,6800,255,4300,5100,0
20220401203427900,PP22032200023,250,6900,260,4400,5200,0
20220401203428000,PP22032200023,255,7000,255,4200,5000,0
20220401203428000,PP22032200023,260,7100,250,4000,4900,0
20220401203428200,PP22032200023,255,7200,255,3900,4800,0
20220401203428200,PP22032200023,260,7100,260,3800,4700,0
20220401203428500,PP22032200023,255,7000,255,3850,4800,0
20220401203428500,PP22032200023,250,7000,250,3900,4900,0
20220401203428700,PP22032200023,255,7100,255,4000,5000,0
20220401203428700,PP22032200023,260,7200,260,4100,5100,0
20220401203428900,PP22032200023,255,7100,255,4200,5200,0
20220401203428900,PP22032200023,250,7000,250,4300,5100,0
20220401203429100,PP22032200023,250,6900,255,4400,5000,0
20220401203429100,PP22032200023,255,6800,260,4500,5100,0
20220401203429300,PP22032200023,260,6900,255,4200,5200,0
20220401203429300,PP22032200023,255,7000,260,4100,5100,0
20220401203429500,PP22032200023,250,7100,255,4000,5000,0
20220401203429500,PP22032200023,255,7200,250,4000,4900,0
20220401203429800,PP22032200023,260,7100,255,4200,4800,0
20220401203429800,PP22032200023,255,7000,260,4100,4700,0
20220401203430000,PP22032200023,250,6900,255,4300,4800,0
20220401203430000,PP22032200023,255,6800,250,4400,4900,0
20220401203430300,PP22032200023,260,6900,250,4200,5000,0
20220401203430300,PP22032200023,255,7000,255,4000,5100,0
20220401203430400,PP22032200023,250,7100,260,3900,5200,0
20220401203430400,PP22032200023,255,7200,255,3800,5000,0
20220401203430600,PP22032200023,260,7100,250,3850,4900,0
20220401203430600,PP22032200023,255,7000,255,3900,4800,0
20220401203430900,PP22032200023,260,7300,260,4000,4700,0
20220401203430900,PP22032200023,255,7200,255,4100,4800,0
20220401203431100,PP22032200023,250,7000,250,4200,4900,0
20220401203431100,PP22032200023,255,7100,255,4300,5000,0
20220401203431300,PP22032200023,260,7200,260,4400,5100,0
20220401203431300,PP22032200023,255,7100,255,4500,5200,0
20220401203431500,PP22032200023,250,7000,250,4200,5100,0
20220401203431500,PP22032200023,250,6900,255,4100,5000,0
20220401203431700,PP22032200023,255,6800,260,4000,5100,0
20220401203431700,PP22032200023,260,6900,255,4000,5200,0
20220401203431900,PP22032200023,255,7000,260,4200,5100,0
20220401203431900,PP22032200023,250,7100,255,4100,5000,0
20220401203432200,PP22032200023,255,7200,250,4300,4900,0
20220401203432200,PP22032200023,260,7100,255,4400,4800,0
20220401203432400,PP22032200023,255,7000,260,4200,4700,0
20220401203432400,PP22032200023,250,6900,255,4000,4800,0
20220401203432500,PP22032200023,255,6800,250,3900,4900,0
20220401203432500,PP22032200023,260,6900,250,3800,5000,0
20220401203432800,PP22032200023,255,7000,255,3850,5100,0
20220401203432800,PP22032200023,250,7100,260,3900,5200,0
20220401203433000,PP22032200023,255,7200,255,4000,5000,0
20220401203433000,PP22032200023,260,7100,250,4100,4900,0
20220401203433300,PP22032200023,255,7000,255,4200,4800,0
20220401203433300,PP22032200023,260,7000,260,4300,4700,0
20220401203433400,PP22032200023,255,7100,255,4400,4800,0
20220401203433400,PP22032200023,250,7200,250,4500,4900,0
20220401203433600,PP22032200023,255,7100,255,4200,5000,0
20220401203433600,PP22032200023,260,7000,260,4100,5100,0
20220401203433900,PP22032200023,255,6900,255,4000,5200,0
20220401203433900,PP22032200023,250,6800,250,4000,5100,0
20220401203434100,PP22032200023,250,6900,255,4200,5000,0
20220401203434100,PP22032200023,255,7000,260,4100,5100,0
20220401203434300,PP22032200023,260,7100,255,4300,5200,0
20220401203434300,PP22032200023,255,7200,260,4400,5100,0
20220401203434600,PP22032200023,250,7100,255,4200,5000,0
20220401203434600,PP22032200023,255,7000,250,4000,4900,0
20220401203434700,PP22032200023,260,6900,255,3900,4800,0
20220401203434700,PP22032200023,255,6800,260,3800,4700,0
20220401203434900,PP22032200023,250,6900,255,3850,4800,0
20220401203434900,PP22032200023,255,7000,250,3900,4900,0
20220401203435200,PP22032200023,260,7100,250,4000,5000,0
20220401203435200,PP22032200023,255,7200,255,4100,5100,0
20220401203435400,PP22032200023,250,7100,260,4200,5200,0
20220401203435400,PP22032200023,255,7000,255,4300,5000,0
20220401203435700,PP22032200023,260,7000,250,4400,4900,0
20220401203435700,PP22032200023,255,7100,255,4500,4800,0
20220401203435800,PP22032200023,260,7200,260,4200,4700,0
20220401203435800,PP22032200023,255,7100,255,4100,4800,0
20220401203436000,PP22032200023,250,7000,250,4000,4900,0
20220401203436000,PP22032200023,255,6900,255,4000,5000,0
20220401203436300,PP22032200023,260,6800,260,4200,5100,0
20220401203436300,PP22032200023,255,6900,255,4100,5200,0
20220401203436500,PP22032200023,250,7000,250,4300,5100,0
20220401203436500,PP22032200023,250,7100,255,4400,5000,0
20220401203436600,PP22032200023,255,7200,260,4200,5100,0
20220401203436600,PP22032200023,260,7100,255,4000,5200,0
20220401203436900,PP22032200023,255,7000,260,3900,5100,0
20220401203436900,PP22032200023,250,6900,255,3800,5000,0
20220401203437100,PP22032200023,255,6800,250,3850,4900,0
20220401203437100,PP22032200023,260,6900,255,3900,4800,0
20220401203437300,PP22032200023,255,7000,260,4000,4700,0
20220401203437300,PP22032200023,250,7100,255,4100,4800,0
20220401203437600,PP22032200023,255,7200,250,4200,4900,0
20220401203437600,PP22032200023,260,7100,250,4300,5000,0
20220401203437800,PP22032200023,255,7000,255,4400,5100,0
20220401203437800,PP22032200023,250,7000,260,4500,5200,0
20220401203438000,PP22032200023,255,7100,255,4200,5000,0
20220401203438000,PP22032200023,260,7200,250,4100,4900,0
20220401203438200,PP22032200023,255,7100,255,4000,4800,0
20220401203438200,PP22032200023,260,7000,260,4000,4700,0
20220401203438400,PP22032200023,255,6900,255,4200,4800,0
20220401203438400,PP22032200023,250,6800,250,4100,4900,0
20220401203438700,PP22032200023,255,6900,255,4300,5000,0
20220401203438700,PP22032200023,260,7000,260,4400,5100,0
20220401203438800,PP22032200023,255,7100,255,4200,5200,0
20220401203438800,PP22032200023,250,7200,250,4000,5100,0
20220401203439000,PP22032200023,250,7100,255,3900,5000,0
20220401203439000,PP22032200023,255,7000,260,3800,5100,0
20220401203439300,PP22032200023,260,6900,255,3850,5200,0
20220401203439300,PP22032200023,255,6800,260,3900,5100,0
20220401203439500,PP22032200023,250,6900,255,4000,5000,0
20220401203439500,PP22032200023,255,7000,250,4100,4900,0
20220401203439700,PP22032200023,260,7100,255,4200,4800,0
20220401203439700,PP22032200023,255,7200,260,4300,4700,0
20220401203439900,PP22032200023,250,7100,255,4400,4800,0
20220401203439900,PP22032200023,255,7000,250,4500,4900,0
